,Date,Team,Name,Injury
1601,12/11/2022,PHX,Bismack Biyombo,DNP - Coach's Decision
1602,12/11/2022,PHX,Ish Wainright,DNP - Coach's Decision
1603,12/11/2022,NOP,Jaxson Hayes,DNP - Coach's Decision
1604,12/11/2022,NOP,Kira Lewis Jr.,DNP - Coach's Decision
1605,12/11/2022,NOP,Garrett Temple,DNP - Coach's Decision
1606,12/11/2022,CHI,Tony Bradley,DNP - Coach's Decision
1607,12/11/2022,CHI,Malcolm Hill,DNP - Coach's Decision
1608,12/11/2022,CHI,Dalen Terry,DNP - Coach's Decision
1609,12/11/2022,ATL,Jarrett Culver,DNP - Coach's Decision
1610,12/11/2022,ATL,Frank Kaminsky,DNP - Coach's Decision
1611,12/11/2022,ATL,Vit Krejci,DNP - Coach's Decision
1612,12/11/2022,ATL,Tyrese Martin,DNP - Coach's Decision
1613,12/12/2022,MIA,Udonis Haslem,DNP - Coach's Decision
1614,12/12/2022,MIA,Haywood Highsmith,DNP - Coach's Decision
1615,12/12/2022,MIA,Duncan Robinson,DNP - Coach's Decision
1616,12/12/2022,MIA,Orlando Robinson,DNP - Coach's Decision
1617,12/12/2022,IND,Goga Bitadze,DNP - Coach's Decision
1618,12/12/2022,IND,Isaiah Jackson,DNP - Coach's Decision
1619,12/12/2022,IND,James Johnson,DNP - Coach's Decision
1620,12/12/2022,IND,Terry Taylor,DNP - Coach's Decision
1621,12/12/2022,BKN,Patty Mills,DNP - Coach's Decision
1622,12/12/2022,BKN,Day'Ron Sharpe,DNP - Coach's Decision
1623,12/12/2022,WAS,Monte Morris,DNP - Injury/Illness - Left Groin; Left groin soreness
1624,12/12/2022,CLE,Robin Lopez,DNP - Coach's Decision
1625,12/12/2022,CLE,Isaiah Mobley,DNP - Coach's Decision
1626,12/12/2022,CLE,Raul Neto,DNP - Coach's Decision
1627,12/12/2022,SAS,Dominick Barlow,DNP - Coach's Decision
1628,12/12/2022,SAS,Malaki Branham,DNP - Coach's Decision
1629,12/12/2022,SAS,Gorgui Dieng,DNP - Coach's Decision
1630,12/12/2022,SAS,Alize Johnson,DNP - Coach's Decision
1631,12/12/2022,BOS,Mfiondu Kabengele,DNP - Coach's Decision
1632,12/12/2022,LAC,Robert Covington,DNP - Coach's Decision
1633,12/12/2022,OKC,Mike Muscala,DNP - Coach's Decision
1634,12/12/2022,OKC,Aaron Wiggins,DNP - Coach's Decision
1635,12/12/2022,DAL,Tyler Dorsey,DNP - Coach's Decision
1636,12/12/2022,DAL,Jaden Hardy,DNP - Coach's Decision
1637,12/12/2022,DAL,JaVale McGee,DNP - Coach's Decision
1638,12/12/2022,DAL,Theo Pinson,DNP - Coach's Decision
1639,12/12/2022,DAL,Kemba Walker,DNP - Coach's Decision
1640,12/13/2022,MIL,Serge Ibaka,DNP - Coach's Decision
1641,12/13/2022,PHX,Dario Saric,DNP - Coach's Decision
1642,12/13/2022,HOU,Josh Christopher,DNP - Coach's Decision
1643,12/13/2022,HOU,Trevor Hudgins,DNP - Coach's Decision
1644,12/13/2022,HOU,Boban Marjanovic,DNP - Coach's Decision
1645,12/13/2022,HOU,TyTy Washington Jr.,DNP - Coach's Decision
1646,12/13/2022,BOS,Justin Jackson,DNP - Coach's Decision
1647,12/13/2022,BOS,Mfiondu Kabengele,DNP - Coach's Decision
1648,12/13/2022,BOS,Payton Pritchard,DNP - Coach's Decision
1649,12/13/2022,BOS,Noah Vonleh,DNP - Coach's Decision
1650,12/13/2022,LAL,Max Christie,DNP - Coach's Decision
1651,12/13/2022,LAL,Damian Jones,DNP - Coach's Decision
1652,12/13/2022,SAC,Matthew Dellavedova,DNP - Coach's Decision
1653,12/13/2022,PHI,Danuel House Jr.,DNP - Injury/Illness - Left Foot; Laceration
1654,12/14/2022,MIA,Udonis Haslem,DNP - Coach's Decision
1655,12/14/2022,MIA,Orlando Robinson,DNP - Coach's Decision
1656,12/14/2022,GSW,Patrick Baldwin Jr.,DNP - Coach's Decision
1657,12/14/2022,IND,Goga Bitadze,DNP - Coach's Decision
1658,12/14/2022,IND,Isaiah Jackson,DNP - Coach's Decision
1659,12/14/2022,IND,James Johnson,DNP - Coach's Decision
1660,12/14/2022,IND,Terry Taylor,DNP - Coach's Decision
1661,12/14/2022,WAS,Kristaps Porzingis,DNP - Injury/Illness - Back; Low back tightness
1662,12/14/2022,SAC,Matthew Dellavedova,DNP - Coach's Decision
1663,12/14/2022,SAC,Keon Ellis,DNP - Coach's Decision
1664,12/14/2022,SAC,KZ Okpala,DNP - Coach's Decision
1665,12/14/2022,SAC,Neemias Queta,DNP - Coach's Decision
1666,12/14/2022,TOR,Malachi Flynn,DNP - Coach's Decision
1667,12/14/2022,DET,Hamidou Diallo,DNP - Coach's Decision
1668,12/14/2022,DET,Rodney McGruder,DNP - Coach's Decision
1669,12/14/2022,DET,Nerlens Noel,DNP - Coach's Decision
1670,12/14/2022,CHA,James Bouknight,DNP - Coach's Decision
1671,12/14/2022,CHA,Bryce McGowens,DNP - Coach's Decision
1672,12/14/2022,CHA,JT Thor,DNP - Coach's Decision
1673,12/14/2022,CLE,Cedi Osman,DNP - Coach's Decision
1674,12/14/2022,DAL,JaVale McGee,DNP - Coach's Decision
1675,12/14/2022,DAL,Kemba Walker,DNP - Coach's Decision
1676,12/14/2022,ATL,Aaron Holiday,DNP - Coach's Decision
1677,12/14/2022,ATL,Frank Kaminsky,DNP - Coach's Decision
1678,12/14/2022,ATL,Vit Krejci,DNP - Coach's Decision
1679,12/14/2022,ATL,Tyrese Martin,DNP - Coach's Decision
1680,12/14/2022,ORL,Caleb Houstan,DNP - Coach's Decision
1681,12/14/2022,NYK,Evan Fournier,DNP - Coach's Decision
1682,12/14/2022,NYK,Svi Mykhailiuk,DNP - Coach's Decision
1683,12/14/2022,NYK,Cam Reddish,DNP - Coach's Decision
1684,12/14/2022,NYK,Derrick Rose,DNP - Coach's Decision
1685,12/14/2022,CHI,Tony Bradley,DNP - Coach's Decision
1686,12/14/2022,CHI,Dalen Terry,DNP - Coach's Decision
1687,12/15/2022,PHX,Dario Saric,DNP - Coach's Decision
1688,12/15/2022,LAC,Luke Kennard,DNP - Injury/Illness - Right Calf; Soreness
1689,12/15/2022,NOP,Jaxson Hayes,DNP - Coach's Decision
1690,12/15/2022,NOP,Willy Hernangomez,DNP - Coach's Decision
1691,12/15/2022,NOP,Kira Lewis Jr.,DNP - Coach's Decision
1692,12/15/2022,NOP,Garrett Temple,DNP - Coach's Decision
1693,12/15/2022,UTA,Ochai Agbaji,DNP - Coach's Decision
1694,12/15/2022,UTA,Leandro Bolmaro,DNP - Coach's Decision
1695,12/15/2022,UTA,Talen Horton-Tucker,DNP - Coach's Decision
1696,12/15/2022,MIA,Jamal Cain,DNP - Coach's Decision
1697,12/15/2022,MIA,Nikola Jovic,DNP - Coach's Decision
1698,12/15/2022,HOU,Josh Christopher,DNP - Coach's Decision
1699,12/15/2022,HOU,Trevor Hudgins,DNP - Coach's Decision
1700,12/15/2022,HOU,Boban Marjanovic,DNP - Coach's Decision
1701,12/15/2022,HOU,Daishen Nix,DNP - Coach's Decision
1702,12/16/2022,NYK,Evan Fournier,DNP - Coach's Decision
1703,12/16/2022,NYK,Cam Reddish,DNP - Coach's Decision
1704,12/16/2022,CHI,Dalen Terry,DNP - Coach's Decision
1705,12/16/2022,PHI,Tobias Harris,DNP - Injury/Illness - Back; Pain
1706,12/16/2022,IND,Goga Bitadze,DNP - Coach's Decision
1707,12/16/2022,IND,James Johnson,DNP - Coach's Decision
1708,12/16/2022,IND,Terry Taylor,DNP - Coach's Decision
1709,12/16/2022,CLE,Robin Lopez,DNP - Coach's Decision
1710,12/16/2022,CLE,Raul Neto,DNP - Coach's Decision
1711,12/16/2022,ATL,Justin Holiday,DNP - Coach's Decision
1712,12/16/2022,ORL,Caleb Houstan,DNP - Coach's Decision
1713,12/16/2022,BOS,JD Davison,DNP - Coach's Decision
1714,12/16/2022,BOS,Justin Jackson,DNP - Coach's Decision
1715,12/16/2022,BOS,Payton Pritchard,DNP - Coach's Decision
1716,12/16/2022,BOS,Noah Vonleh,DNP - Coach's Decision
1717,12/16/2022,SAC,Keon Ellis,DNP - Coach's Decision
1718,12/16/2022,SAC,Trey Lyles,DNP - Coach's Decision
1719,12/16/2022,SAC,Davion Mitchell,DNP - Injury/Illness - N/a; Non-COVID Illness
1720,12/16/2022,SAC,KZ Okpala,DNP - Coach's Decision
1721,12/16/2022,SAC,Neemias Queta,DNP - Coach's Decision
1722,12/16/2022,DET,Hamidou Diallo,DNP - Coach's Decision
1723,12/16/2022,DET,Rodney McGruder,DNP - Coach's Decision
1724,12/16/2022,DET,Nerlens Noel,DNP - Coach's Decision
1725,12/16/2022,MIN,Luka Garza,DNP - Coach's Decision
1726,12/16/2022,MIN,Josh Minott,DNP - Coach's Decision
1727,12/16/2022,OKC,Jaylin Williams,DNP - Coach's Decision
1728,12/16/2022,BKN,Markieff Morris,DNP - Coach's Decision
1729,12/16/2022,TOR,Dalano Banton,DNP - Coach's Decision
1730,12/16/2022,TOR,Khem Birch,DNP - Coach's Decision
1731,12/16/2022,TOR,Jeff Dowtin Jr.,DNP - Coach's Decision
1732,12/17/2022,MIA,Udonis Haslem,DNP - Injury/Illness - Right Achilles; Tendinosis
1733,12/17/2022,SAS,Gorgui Dieng,DNP - Coach's Decision
1734,12/17/2022,WAS,Vernon Carey Jr.,DNP - Coach's Decision
1735,12/17/2022,WAS,Johnny Davis,DNP - Coach's Decision
1736,12/17/2022,WAS,Devon Dotson,DNP - Coach's Decision
1737,12/17/2022,WAS,Taj Gibson,DNP - Coach's Decision
1738,12/17/2022,LAC,Robert Covington,DNP - Coach's Decision
1739,12/17/2022,LAC,Jason Preston,DNP - Coach's Decision
1740,12/17/2022,MEM,Xavier Tillman,DNP - Coach's Decision
1741,12/17/2022,DAL,Davis Bertans,DNP - Coach's Decision
1742,12/17/2022,DAL,Dwight Powell,DNP - Injury/Illness - Left Thigh; Contusion
1743,12/17/2022,CLE,Robin Lopez,DNP - Coach's Decision
1744,12/17/2022,UTA,Micah Potter,DNP - Coach's Decision
1745,12/17/2022,NOP,Jaxson Hayes,DNP - Coach's Decision
1746,12/17/2022,NOP,Willy Hernangomez,DNP - Coach's Decision
1747,12/17/2022,NOP,Kira Lewis Jr.,DNP - Coach's Decision
1748,12/17/2022,NOP,Garrett Temple,DNP - Coach's Decision
1749,12/17/2022,PHX,Dario Saric,DNP - Coach's Decision
1750,12/18/2022,CHI,Andre Drummond,DNP - Coach's Decision
1751,12/18/2022,BKN,Cam Thomas,DNP - Coach's Decision
1752,12/18/2022,DET,Hamidou Diallo,DNP - Coach's Decision
1753,12/18/2022,DET,Rodney McGruder,DNP - Coach's Decision
1754,12/18/2022,DET,Nerlens Noel,DNP - Coach's Decision
1755,12/18/2022,NYK,Ryan Arcidiacono,DNP - Coach's Decision
1756,12/18/2022,NYK,Evan Fournier,DNP - Coach's Decision
1757,12/18/2022,NYK,Svi Mykhailiuk,DNP - Coach's Decision
1758,12/18/2022,NYK,Cam Reddish,DNP - Coach's Decision
1759,12/18/2022,NYK,Derrick Rose,DNP - Coach's Decision
1760,12/18/2022,IND,Goga Bitadze,DNP - Coach's Decision
1761,12/18/2022,IND,James Johnson,DNP - Coach's Decision
1762,12/18/2022,IND,Terry Taylor,DNP - Coach's Decision
1763,12/18/2022,CHA,James Bouknight,DNP - Coach's Decision
1764,12/18/2022,CHA,Bryce McGowens,DNP - Coach's Decision
1765,12/18/2022,DEN,Zeke Nnaji,DNP - Coach's Decision
1766,12/18/2022,DEN,Davon Reed,DNP - Coach's Decision
1767,12/18/2022,DEN,Ish Smith,DNP - Coach's Decision
1768,12/18/2022,WAS,Vernon Carey Jr.,DNP - Coach's Decision
1769,12/18/2022,WAS,Johnny Davis,DNP - Coach's Decision
1770,12/18/2022,WAS,Devon Dotson,DNP - Coach's Decision
1771,12/18/2022,WAS,Anthony Gill,DNP - Coach's Decision
1772,12/18/2022,LAL,Kendrick Nunn,DNP - Coach's Decision
1773,12/18/2022,LAL,Scotty Pippen Jr.,DNP - Coach's Decision
1774,12/18/2022,ORL,R.J. Hampton,DNP - Coach's Decision
1775,12/18/2022,ORL,Caleb Houstan,DNP - Coach's Decision
1776,12/18/2022,BOS,Blake Griffin,DNP - Coach's Decision
1777,12/18/2022,BOS,Justin Jackson,DNP - Coach's Decision
1778,12/18/2022,BOS,Noah Vonleh,DNP - Coach's Decision
1779,12/19/2022,MIL,Thanasis Antetokounmpo,DNP - Coach's Decision
1780,12/19/2022,MIL,George Hill,DNP - Coach's Decision
1781,12/19/2022,MIL,Serge Ibaka,DNP - Coach's Decision
1782,12/19/2022,MIL,Jordan Nwora,DNP - Coach's Decision
1783,12/19/2022,NOP,Jaxson Hayes,DNP - Coach's Decision
1784,12/19/2022,NOP,Garrett Temple,DNP - Coach's Decision
1785,12/19/2022,TOR,Dalano Banton,DNP - Coach's Decision
1786,12/19/2022,TOR,Christian Koloko,DNP - Coach's Decision
1787,12/19/2022,PHI,Paul Reed,DNP - Coach's Decision
1788,12/19/2022,PHI,Jaden Springer,DNP - Coach's Decision
1789,12/19/2022,ORL,R.J. Hampton,DNP - Coach's Decision
1790,12/19/2022,ORL,Caleb Houstan,DNP - Coach's Decision
1791,12/19/2022,ATL,Trent Forrest,DNP - Coach's Decision
1792,12/19/2022,ATL,Justin Holiday,DNP - Coach's Decision
1793,12/19/2022,ATL,Frank Kaminsky,DNP - Coach's Decision
1794,12/19/2022,ATL,Vit Krejci,DNP - Coach's Decision
1795,12/19/2022,ATL,Tyrese Martin,DNP - Coach's Decision
1796,12/19/2022,UTA,Micah Potter,DNP - Coach's Decision
1797,12/19/2022,POR,Greg Brown III,DNP - Coach's Decision
1798,12/19/2022,POR,Jabari Walker,DNP - Coach's Decision
1799,12/19/2022,CHA,James Bouknight,DNP - Coach's Decision
1800,12/19/2022,CHA,Kai Jones,DNP - Coach's Decision
1801,12/19/2022,SAC,Matthew Dellavedova,DNP - Coach's Decision
1802,12/19/2022,SAC,Richaun Holmes,DNP - Coach's Decision
1803,12/19/2022,SAC,Alex Len,DNP - Coach's Decision
1804,12/19/2022,SAC,Chimezie Metu,DNP - Coach's Decision
1805,12/19/2022,SAC,KZ Okpala,DNP - Coach's Decision
1806,12/19/2022,SAS,Gorgui Dieng,DNP - Coach's Decision
1807,12/20/2022,DET,Nerlens Noel,DNP - Coach's Decision
1808,12/20/2022,DEN,DeAndre Jordan,DNP - Coach's Decision
1809,12/20/2022,NYK,Evan Fournier,DNP - Coach's Decision
1810,12/20/2022,NYK,Cam Reddish,DNP - Coach's Decision
1811,12/20/2022,NYK,Derrick Rose,DNP - Coach's Decision
1812,12/20/2022,WAS,Anthony Gill,DNP - Coach's Decision
1813,12/20/2022,PHX,Dario Saric,DNP - Coach's Decision
1814,12/20/2022,CHI,Tony Bradley,DNP - Coach's Decision
1815,12/20/2022,MIA,Udonis Haslem,DNP - Coach's Decision
1816,12/21/2022,MIL,Thanasis Antetokounmpo,DNP - Coach's Decision
1817,12/21/2022,MIL,George Hill,DNP - Coach's Decision
1818,12/21/2022,MIL,Serge Ibaka,DNP - Coach's Decision
1819,12/21/2022,MIL,Jordan Nwora,DNP - Coach's Decision
1820,12/21/2022,CLE,Mamadi Diakite,DNP - Coach's Decision
1821,12/21/2022,CLE,Robin Lopez,DNP - Coach's Decision
1822,12/21/2022,CLE,Raul Neto,DNP - Coach's Decision
1823,12/21/2022,TOR,Dalano Banton,DNP - Coach's Decision
1824,12/21/2022,TOR,Khem Birch,DNP - Injury/Illness - Non-Covid Illness
1825,12/21/2022,NYK,Ryan Arcidiacono,DNP - Coach's Decision
1826,12/21/2022,NYK,Evan Fournier,DNP - Coach's Decision
1827,12/21/2022,NYK,Svi Mykhailiuk,DNP - Coach's Decision
1828,12/21/2022,NYK,Cam Reddish,DNP - Coach's Decision
1829,12/21/2022,DET,Nerlens Noel,DNP - Coach's Decision
1830,12/21/2022,POR,Greg Brown III,DNP - Coach's Decision
1831,12/21/2022,POR,Jabari Walker,DNP - Coach's Decision
1832,12/21/2022,OKC,Darius Bazley,DNP - Coach's Decision
1833,12/21/2022,IND,Goga Bitadze,DNP - Coach's Decision
1834,12/21/2022,IND,Isaiah Jackson,DNP - Coach's Decision
1835,12/21/2022,IND,James Johnson,DNP - Coach's Decision
1836,12/21/2022,BOS,Blake Griffin,DNP - Coach's Decision
1837,12/21/2022,BOS,Justin Jackson,DNP - Coach's Decision
1838,12/21/2022,BOS,Noah Vonleh,DNP - Coach's Decision
1839,12/21/2022,GSW,Klay Thompson,DNP - Injury/Illness - Right Achilles Tendon; Injury Management
1840,12/21/2022,CHI,Tony Bradley,DNP - Coach's Decision
1841,12/21/2022,CHI,Malcolm Hill,DNP - Coach's Decision
1842,12/21/2022,ATL,Trent Forrest,DNP - Coach's Decision
1843,12/21/2022,ATL,Justin Holiday,DNP - Coach's Decision
1844,12/21/2022,ATL,Vit Krejci,DNP - Coach's Decision
1845,12/21/2022,ATL,Tyrese Martin,DNP - Coach's Decision
1846,12/21/2022,ORL,R.J. Hampton,DNP - Coach's Decision
1847,12/21/2022,ORL,Caleb Houstan,DNP - Coach's Decision
1848,12/21/2022,HOU,Boban Marjanovic,DNP - Coach's Decision
1849,12/21/2022,HOU,TyTy Washington Jr.,DNP - Coach's Decision
1850,12/21/2022,DAL,JaVale McGee,DNP - Coach's Decision
1851,12/21/2022,DAL,Theo Pinson,DNP - Coach's Decision
1852,12/21/2022,MIN,Luka Garza,DNP - Coach's Decision
1853,12/21/2022,MIN,Nathan Knight,DNP - Coach's Decision
1854,12/21/2022,MIN,Josh Minott,DNP - Coach's Decision
1855,12/21/2022,MIN,Matt Ryan,DNP - Coach's Decision
1856,12/21/2022,LAL,Juan Toscano-Anderson,DNP - Injury/Illness - Right Ankle; Sprain
1857,12/21/2022,SAC,Richaun Holmes,DNP - Coach's Decision
1858,12/21/2022,SAC,Alex Len,DNP - Coach's Decision
1859,12/21/2022,SAC,Chimezie Metu,DNP - Coach's Decision
1860,12/22/2022,UTA,Micah Potter,DNP - Coach's Decision
1861,12/22/2022,SAS,Gorgui Dieng,DNP - Coach's Decision
1862,12/23/2022,BOS,JD Davison,DNP - Coach's Decision
1863,12/23/2022,BOS,Blake Griffin,DNP - Coach's Decision
1864,12/23/2022,BOS,Mfiondu Kabengele,DNP - Coach's Decision
1865,12/23/2022,WAS,Johnny Davis,DNP - Coach's Decision
1866,12/23/2022,WAS,Devon Dotson,DNP - Coach's Decision
1867,12/23/2022,WAS,Anthony Gill,DNP - Coach's Decision
1868,12/23/2022,WAS,Jordan Goodwin,DNP - Coach's Decision
1869,12/23/2022,SAC,Matthew Dellavedova,DNP - Coach's Decision
1870,12/23/2022,SAC,Alex Len,DNP - Coach's Decision
1871,12/23/2022,TOR,Dalano Banton,DNP - Coach's Decision
1872,12/23/2022,TOR,Chris Boucher,DNP - Coach's Decision
1873,12/23/2022,TOR,Justin Champagnie,DNP - Coach's Decision
1874,12/23/2022,TOR,Jeff Dowtin Jr.,DNP - Coach's Decision
1875,12/23/2022,TOR,Ron Harper Jr.,DNP - Coach's Decision
1876,12/23/2022,TOR,Christian Koloko,DNP - Coach's Decision
1877,12/23/2022,CLE,Mamadi Diakite,DNP - Coach's Decision
1878,12/23/2022,SAS,Keita Bates-Diop,DNP - Coach's Decision
1879,12/23/2022,SAS,Gorgui Dieng,DNP - Coach's Decision
1880,12/23/2022,SAS,Romeo Langford,DNP - Coach's Decision
1881,12/23/2022,NOP,Kira Lewis Jr.,DNP - Coach's Decision
1882,12/23/2022,NOP,Garrett Temple,DNP - Coach's Decision
1883,12/23/2022,OKC,Eugene Omoruyi,DNP - Coach's Decision
1884,12/23/2022,DAL,Tyler Dorsey,DNP - Coach's Decision
1885,12/23/2022,HOU,Darius Days,DNP - Coach's Decision
1886,12/23/2022,HOU,Boban Marjanovic,DNP - Coach's Decision
1887,12/23/2022,IND,Goga Bitadze,DNP - Coach's Decision
1888,12/23/2022,IND,Isaiah Jackson,DNP - Coach's Decision
1889,12/23/2022,IND,James Johnson,DNP - Coach's Decision
1890,12/23/2022,MIA,Udonis Haslem,DNP - Coach's Decision
1891,12/23/2022,MIA,Nikola Jovic,DNP - Coach's Decision
1892,12/23/2022,MIA,Duncan Robinson,DNP - Coach's Decision
1893,12/23/2022,MIA,Gabe Vincent,DNP - Coach's Decision
1894,12/23/2022,CHA,James Bouknight,DNP - Coach's Decision
1895,12/23/2022,CHA,Kai Jones,DNP - Coach's Decision
1896,12/23/2022,CHA,JT Thor,DNP - Coach's Decision
1897,12/23/2022,CHA,Mark Williams,DNP - Coach's Decision
1898,12/23/2022,LAL,Damian Jones,DNP - Coach's Decision
1899,12/23/2022,LAL,Kendrick Nunn,DNP - Coach's Decision
1900,12/23/2022,LAL,Scotty Pippen Jr.,DNP - Coach's Decision
1901,12/23/2022,LAL,Cole Swider,DNP - Coach's Decision
1902,12/23/2022,CHI,Tony Bradley,DNP - Coach's Decision
1903,12/23/2022,CHI,Malcolm Hill,DNP - Coach's Decision
1904,12/23/2022,CHI,Carlik Jones,DNP - Coach's Decision
1905,12/23/2022,CHI,Marko Simonovic,DNP - Coach's Decision
1906,12/23/2022,CHI,Dalen Terry,DNP - Coach's Decision
1907,12/23/2022,NYK,Ryan Arcidiacono,DNP - Coach's Decision
1908,12/23/2022,NYK,Evan Fournier,DNP - Coach's Decision
1909,12/23/2022,NYK,Svi Mykhailiuk,DNP - Coach's Decision
1910,12/23/2022,NYK,Cam Reddish,DNP - Coach's Decision
1911,12/23/2022,NYK,Derrick Rose,DNP - Coach's Decision
1912,12/23/2022,POR,Greg Brown III,DNP - Coach's Decision
1913,12/23/2022,POR,Jabari Walker,DNP - Coach's Decision
1914,12/23/2022,DEN,Christian Braun,DNP - Coach's Decision
1915,12/23/2022,DEN,Vlatko Cancar,DNP - Coach's Decision
1916,12/23/2022,DEN,DeAndre Jordan,DNP - Coach's Decision
1917,12/23/2022,DEN,Davon Reed,DNP - Coach's Decision
1918,12/23/2022,DEN,Ish Smith,DNP - Coach's Decision
1919,12/23/2022,DEN,Peyton Watson,DNP - Coach's Decision
1920,12/23/2022,MIL,George Hill,DNP - Coach's Decision
1921,12/23/2022,MIL,Serge Ibaka,DNP - Coach's Decision
1922,12/23/2022,MIL,Wesley Matthews,DNP - Coach's Decision
1923,12/23/2022,BKN,Patty Mills,DNP - Coach's Decision
1924,12/23/2022,BKN,Markieff Morris,DNP - Coach's Decision
1925,12/23/2022,MEM,Kennedy Chandler,DNP - Coach's Decision
1926,12/23/2022,DET,Rodney McGruder,DNP - Coach's Decision
1927,12/23/2022,DET,Nerlens Noel,DNP - Coach's Decision
1928,12/23/2022,LAC,Moses Brown,DNP - Coach's Decision
1929,12/23/2022,LAC,Amir Coffey,DNP - Coach's Decision
1930,12/23/2022,LAC,Robert Covington,DNP - Coach's Decision
1931,12/23/2022,PHI,Jaden Springer,DNP - Coach's Decision
1932,12/25/2022,PHI,Furkan Korkmaz,DNP - Coach's Decision
1933,12/25/2022,PHI,Paul Reed,DNP - Coach's Decision
1934,12/25/2022,PHI,Jaden Springer,DNP - Coach's Decision
1935,12/25/2022,NYK,Ryan Arcidiacono,DNP - Coach's Decision
1936,12/25/2022,NYK,Evan Fournier,DNP - Coach's Decision
1937,12/25/2022,NYK,Svi Mykhailiuk,DNP - Coach's Decision
1938,12/25/2022,NYK,Cam Reddish,DNP - Coach's Decision
1939,12/25/2022,NYK,Derrick Rose,DNP - Coach's Decision
1940,12/25/2022,DAL,JaVale McGee,DNP - Coach's Decision
1941,12/25/2022,DAL,Frank Ntilikina,DNP - Injury/Illness - Left Knee; Soreness
1942,12/25/2022,MIL,Thanasis Antetokounmpo,DNP - Coach's Decision
1943,12/25/2022,MIL,George Hill,DNP - Coach's Decision
1944,12/25/2022,MIL,Serge Ibaka,DNP - Coach's Decision
1945,12/25/2022,MIL,Jordan Nwora,DNP - Coach's Decision
1946,12/25/2022,BOS,Justin Jackson,DNP - Coach's Decision
1947,12/25/2022,BOS,Mfiondu Kabengele,DNP - Coach's Decision
1948,12/25/2022,BOS,Noah Vonleh,DNP - Coach's Decision
1949,12/25/2022,PHX,Jock Landale,DNP - Coach's Decision
1950,12/25/2022,PHX,Dario Saric,DNP - Coach's Decision
1951,12/25/2022,PHX,Duane Washington Jr.,DNP - Coach's Decision
1952,12/25/2022,DEN,Vlatko Cancar,DNP - Coach's Decision
1953,12/25/2022,DEN,DeAndre Jordan,DNP - Coach's Decision
1954,12/25/2022,DEN,Davon Reed,DNP - Coach's Decision
1955,12/25/2022,DEN,Ish Smith,DNP - Coach's Decision
1956,12/25/2022,DEN,Peyton Watson,DNP - Coach's Decision
1957,12/25/2022,DEN,Jack White,DNP - Coach's Decision
1958,12/25/2022,MEM,Kennedy Chandler,DNP - Coach's Decision
1959,12/25/2022,MEM,Jake LaRavia,DNP - Coach's Decision
1960,12/25/2022,MEM,David Roddy,DNP - Coach's Decision
1961,12/25/2022,MEM,Xavier Tillman,DNP - Coach's Decision
1962,12/25/2022,GSW,Patrick Baldwin Jr.,DNP - Coach's Decision
1963,12/25/2022,GSW,Ryan Rollins,DNP - Coach's Decision
1964,12/26/2022,CHA,James Bouknight,DNP - Coach's Decision
1965,12/26/2022,CHA,Kai Jones,DNP - Coach's Decision
1966,12/26/2022,CHA,JT Thor,DNP - Coach's Decision
1967,12/26/2022,BKN,Markieff Morris,DNP - Coach's Decision
1968,12/26/2022,BKN,Cam Thomas,DNP - Coach's Decision
1969,12/26/2022,CLE,Mamadi Diakite,DNP - Coach's Decision
1970,12/26/2022,CLE,Raul Neto,DNP - Coach's Decision
1971,12/26/2022,UTA,Ochai Agbaji,DNP - Coach's Decision
1972,12/26/2022,UTA,Udoka Azubuike,DNP - Coach's Decision
1973,12/26/2022,UTA,Leandro Bolmaro,DNP - Coach's Decision
1974,12/26/2022,UTA,Talen Horton-Tucker,DNP - Coach's Decision
1975,12/26/2022,SAS,Charles Bassey,DNP - Coach's Decision
1976,12/26/2022,SAS,Gorgui Dieng,DNP - Coach's Decision
1977,12/26/2022,SAS,Romeo Langford,DNP - Coach's Decision
1978,12/26/2022,SAS,Josh Richardson,DNP - Coach's Decision
1979,12/26/2022,SAS,Isaiah Roby,DNP - Coach's Decision
1980,12/26/2022,MIN,Luka Garza,DNP - Coach's Decision
1981,12/26/2022,MIN,Nathan Knight,DNP - Coach's Decision
1982,12/26/2022,MIN,Josh Minott,DNP - Coach's Decision
