,Date,Team,Name,Injury
1354,11/13/2022,CHI,Lonzo Ball,Injury/Illness - Left Knee; Surgery
1355,11/13/2022,CHI,Malcolm Hill,G League - Two-Way
1356,11/13/2022,CHI,Marko Simonovic,G League - On Assignment
1357,11/13/2022,CHI,Coby White,Injury/Illness - Left Quadricep; Contusion
1358,11/13/2022,DEN,Collin Gillespie,Injury/Illness - Right Lower Leg; Fracture
1359,11/13/2022,DEN,Bones Hyland,Health and Safety Protocols
1360,11/13/2022,DEN,Ish Smith,Injury/Illness - Right Calf; Strain
1361,11/13/2022,DEN,Peyton Watson,G League - On Assignment
1362,11/13/2022,DEN,Jack White,G League - Two-Way
1363,11/13/2022,GSW,Patrick Baldwin Jr.,Injury/Illness - Low Back; Soreness
1364,11/13/2022,GSW,Andre Iguodala,Injury/Illness - Left Hip; Injury Management
1365,11/13/2022,SAC,Keon Ellis,G League - Two-Way
1366,11/13/2022,SAC,Chima Moneke,G League - On Assignment
1367,11/13/2022,SAC,Neemias Queta,G League - Two-Way
1368,11/13/2022,BKN,Seth Curry,Injury/Illness - Left Ankle; Injury Management
1369,11/13/2022,BKN,Kyrie Irving,Team Suspension
1370,11/13/2022,BKN,Ben Simmons,Injury/Illness - Left Knee; Soreness
1371,11/13/2022,BKN,T.J. Warren,Injury/Illness - Left Foot; Injury Recovery
1372,11/13/2022,BKN,Alondes Williams,G League - Two-Way
1373,11/13/2022,LAL,Thomas Bryant,Injury/Illness - Left Ucl; Repair
1374,11/13/2022,LAL,LeBron James,Injury/Illness - Left Adductor; Strain
1375,11/13/2022,LAL,Scotty Pippen Jr.,G League - Two-Way
1376,11/13/2022,LAL,Dennis Schroder,Injury/Illness - Right Ucl; Repair
1377,11/13/2022,LAL,Cole Swider,G League - Two-Way
1378,11/14/2022,CHA,Gordon Hayward,Injury/Illness - Left Shoulder; Contusion
1379,11/14/2022,CHA,Cody Martin,Injury/Illness - Left Knee; Procedure
1380,11/14/2022,CHA,Bryce McGowens,G League - Two-Way
1381,11/14/2022,CHA,Dennis Smith Jr.,Injury/Illness - Left Ankle; Sprain
1382,11/14/2022,CHA,Mark Williams,G League - On Assignment
1383,11/14/2022,ORL,Cole Anthony,Injury/Illness - Right Internal Oblique; Tear
1384,11/14/2022,ORL,Paolo Banchero,Injury/Illness - Left Ankle; Sprain
1385,11/14/2022,ORL,Markelle Fultz,Injury/Illness - Left Big Toe; Fracture
1386,11/14/2022,ORL,Gary Harris,Injury/Illness - Left Knee; Injury recovery
1387,11/14/2022,ORL,Jonathan Isaac,Injury/Illness - Left Knee; Injury recovery
1388,11/14/2022,ORL,Moritz Wagner,Injury/Illness - Right Midfoot; Sprain
1389,11/14/2022,DET,Buddy Boeheim,G League - Two-Way
1390,11/14/2022,DET,Cade Cunningham,Injury/Illness - Left Shin; Soreness
1391,11/14/2022,DET,Cory Joseph,Injury/Illness - Left Hip; Soreness
1392,11/14/2022,DET,Braxton Key,G League - Two-Way
1393,11/14/2022,TOR,Precious Achiuwa,Injury/Illness - Right Ankle; Sprain
1394,11/14/2022,TOR,Justin Champagnie,G League - On Assignment
1395,11/14/2022,TOR,Ron Harper Jr.,G League - Two-Way
1396,11/14/2022,TOR,Pascal Siakam,Injury/Illness - Right Adductor; Strain
1397,11/14/2022,TOR,Gary Trent Jr.,Injury/Illness - Right Hip; Soreness
1398,11/14/2022,TOR,Fred VanVleet,Injury/Illness - Illness; Non-COVID
1399,11/14/2022,BOS,Malcolm Brogdon,Injury/Illness - Right Hamstring; Tightness
1400,11/14/2022,BOS,JD Davison,G League - Two-Way
1401,11/14/2022,BOS,Danilo Gallinari,Injury/Illness - Left Knee; ACL Repair
1402,11/14/2022,BOS,Mfiondu Kabengele,G League - Two-Way
1403,11/14/2022,BOS,Robert Williams III,Injury/Illness - Left Knee; Surgery
1404,11/14/2022,OKC,Darius Bazley,Injury/Illness - Right Ankle; Sprain
1405,11/14/2022,OKC,Ousmane Dieng,G League - On Assignment
1406,11/14/2022,OKC,Chet Holmgren,Injury/Illness - Right Foot; Surgery
1407,11/14/2022,OKC,Tre Mann,Injury/Illness - Low Back; Soreness
1408,11/14/2022,OKC,Eugene Omoruyi,G League - Two-Way
1409,11/14/2022,MIA,Tyler Herro,Injury/Illness - Left Ankle; Sprain
1410,11/14/2022,MIA,Victor Oladipo,Injury/Illness - Left Knee; Tendinosis
1411,11/14/2022,MIA,Omer Yurtseven,Injury/Illness - Left Ankle; Impingement
1412,11/14/2022,PHX,Jae Crowder,Not With Team
1413,11/14/2022,PHX,Cameron Johnson,Injury/Illness - Right Meniscus; Tear
1414,11/14/2022,PHX,Chris Paul,Injury/Illness - Right Heel; Soreness
1415,11/14/2022,PHX,Landry Shamet,Injury/Illness - N/a; Concussion protocol
1416,11/14/2022,ATL,Bogdan Bogdanovic,Injury/Illness - Right Knee; Injury Recovery
1417,11/14/2022,MIL,Pat Connaughton,Injury/Illness - Right Calf; Strain
1418,11/14/2022,MIL,A.J. Green,Injury/Illness - Nasal; Fracture Surgery
1419,11/14/2022,MIL,Jrue Holiday,Injury/Illness - Right Ankle; Sprain
1420,11/14/2022,MIL,Joe Ingles,Injury/Illness - Left Knee; ACL Surgery
1421,11/14/2022,MIL,Khris Middleton,Injury/Illness - Left Wrist; Ligament Surgery
1422,11/14/2022,HOU,Darius Days,G League - Two-Way
1423,11/14/2022,HOU,Bruno Fernando,Injury/Illness - Left Knee; Soreness
1424,11/14/2022,HOU,Jae'Sean Tate,Injury/Illness - Right Ankle; Soreness
1425,11/14/2022,LAC,Brandon Boston Jr.,G League - On Assignment
1426,11/14/2022,LAC,Moussa Diabate,G League - Two-Way
1427,11/14/2022,LAC,Kawhi Leonard,Injury/Illness - Right Knee; Injury Management
1428,11/14/2022,LAC,Jason Preston,G League - On Assignment
1429,11/14/2022,LAC,John Wall,Injury/Illness - Left Knee; Injury Management
1430,11/14/2022,GSW,Patrick Baldwin Jr.,Injury/Illness - Low Back; Soreness
1431,11/14/2022,GSW,Andre Iguodala,Injury/Illness - Left Hip; Injury Management
1432,11/14/2022,GSW,Klay Thompson,Injury/Illness - Right Achilles Tendon; Injury Management
1433,11/14/2022,SAS,Dominick Barlow,G League - On Assignment
1434,11/14/2022,SAS,Malaki Branham,Injury/Illness - Left Ankle; Sprain
1435,11/14/2022,SAS,Zach Collins,Injury/Illness - Left Fibula; Non-displaced head fracture
1436,11/14/2022,SAS,Tre Jones,"Injury/Illness - "" ""; Stomach Illness"
1437,11/14/2022,SAS,Romeo Langford,Health and Safety Protocols
1438,11/14/2022,SAS,Blake Wesley,Injury/Illness - Left MCL; Sprain
1439,11/15/2022,MEM,Desmond Bane,Injury/Illness - Right Toe; Sprain
1440,11/15/2022,MEM,Danny Green,Injury/Illness - Left Knee; Surgery Recovery
1441,11/15/2022,MEM,Kenneth Lofton Jr.,G League - Two-Way
1442,11/15/2022,MEM,Vince Williams Jr.,G League - Two-Way
1443,11/15/2022,MEM,Ziaire Williams,Injury/Illness - Right Patellar; Tendinitis
1444,11/15/2022,NOP,Kira Lewis Jr.,G League - On Assignment
1445,11/15/2022,NOP,E.J. Liddell,Injury/Illness - Right Knee; ACL Injury Recovery
1446,11/15/2022,NOP,Dereon Seabron,G League - Two-Way
1447,11/15/2022,NOP,Zion Williamson,Injury/Illness - Right Foot; Contusion
1448,11/15/2022,DAL,Davis Bertans,Injury/Illness - Right Knee; Effusion
1449,11/15/2022,DAL,Tyler Dorsey,G League - Two-Way
1450,11/15/2022,DAL,Jaden Hardy,G League - On Assignment
1451,11/15/2022,DAL,JaVale McGee,Injury/Illness - Neck; Strain
1452,11/15/2022,DAL,McKinley Wright IV,G League - Two-Way
1453,11/15/2022,LAC,Brandon Boston Jr.,G League - On Assignment
1454,11/15/2022,LAC,Moussa Diabate,G League - Two-Way
1455,11/15/2022,LAC,Kawhi Leonard,Injury/Illness - Right Knee; Injury Management
1456,11/15/2022,LAC,Jason Preston,G League - On Assignment
1457,11/15/2022,NYK,Feron Hunt,G League - Two-Way
1458,11/15/2022,NYK,Trevor Keels,G League - Two-Way
1459,11/15/2022,NYK,Mitchell Robinson,Injury/Illness - Right Knee; sprained
1460,11/15/2022,UTA,Rudy Gay,Injury/Illness - Left Hand; Sprain
1461,11/15/2022,UTA,Johnny Juzang,G League - Two-Way
1462,11/15/2022,UTA,Micah Potter,G League - Two-Way
1463,11/15/2022,BKN,Kyrie Irving,Team Suspension
1464,11/15/2022,BKN,T.J. Warren,Injury/Illness - Left Foot; Injury Recovery
1465,11/15/2022,BKN,Alondes Williams,G League - Two-Way
1466,11/15/2022,SAC,Keon Ellis,G League - Two-Way
1467,11/15/2022,SAC,Chima Moneke,G League - On Assignment
1468,11/15/2022,SAC,Neemias Queta,G League - Two-Way
1469,11/15/2022,POR,Keon Johnson,Injury/Illness - Left Hip; Pointer
1470,11/15/2022,POR,Gary Payton II,Return to Competition Reconditioning
1471,11/15/2022,POR,Olivier Sarr,Injury/Illness - Right Wrist; Sprain
1472,11/15/2022,POR,Justise Winslow,Injury/Illness - Illness; Non-Covid
1473,11/15/2022,SAS,Dominick Barlow,G League - On Assignment
1474,11/15/2022,SAS,Malaki Branham,Injury/Illness - Left Ankle; Sprain
1475,11/15/2022,SAS,Zach Collins,Injury/Illness - Left Fibula; Non-Displaced Head Fracture
1476,11/15/2022,SAS,Romeo Langford,Health and Safety Protocols
1477,11/15/2022,SAS,Blake Wesley,Injury/Illness - Left MCL; Sprain
1478,11/16/2022,CHA,Gordon Hayward,Injury/Illness - Left Shoulder; Contusion
1479,11/16/2022,CHA,Cody Martin,Injury/Illness - Left Knee; Procedure
1480,11/16/2022,CHA,Dennis Smith Jr.,Injury/Illness - Left Ankle; Sprain
1481,11/16/2022,CHA,Mark Williams,Injury/Illness - Left Ankle; Sprain
1482,11/16/2022,IND,Kendall Brown,G League - Two-Way
1483,11/16/2022,IND,Chris Duarte,Injury/Illness - Left Ankle; Sprain
1484,11/16/2022,IND,Trevelin Queen,G League - Two-Way
1485,11/16/2022,IND,Daniel Theis,Injury/Illness - Right Knee; Surgery
1486,11/16/2022,MIN,Luka Garza,G League - Two-Way
1487,11/16/2022,MIN,Josh Minott,G League - On Assignment
1488,11/16/2022,MIN,Wendell Moore Jr.,G League - On Assignment
1489,11/16/2022,ORL,Cole Anthony,Injury/Illness - Right Internal Oblique; Tear
1490,11/16/2022,ORL,Paolo Banchero,Injury/Illness - Left Ankle; Sprain
1491,11/16/2022,ORL,Wendell Carter Jr.,Injury/Illness - Right Plantar Fascia; Strain
1492,11/16/2022,ORL,Markelle Fultz,Injury/Illness - Left Big Toe; Fracture
1493,11/16/2022,ORL,Gary Harris,Injury/Illness - Left Knee; Injury recovery
1494,11/16/2022,ORL,Jonathan Isaac,Injury/Illness - Left Knee; Injury recovery
1495,11/16/2022,ORL,Moritz Wagner,Injury/Illness - Right Midfoot; Strain
1496,11/16/2022,OKC,Darius Bazley,Injury/Illness - Right Ankle; Sprain
1497,11/16/2022,OKC,Ousmane Dieng,G League - On Assignment
1498,11/16/2022,OKC,Chet Holmgren,Injury/Illness - Right Foot; Surgery
1499,11/16/2022,OKC,Tre Mann,Injury/Illness - Low Back; Soreness
1500,11/16/2022,OKC,Eugene Omoruyi,G League - Two-Way
1501,11/16/2022,WAS,Vernon Carey Jr.,G League - On Assignment
1502,11/16/2022,WAS,Johnny Davis,G League - On Assignment
1503,11/16/2022,WAS,Jordan Schakel,G League - Two-Way
1504,11/16/2022,WAS,Isaiah Todd,G League - On Assignment
1505,11/16/2022,WAS,Delon Wright,Injury/Illness - Right Hamstring; Right hamstring strain
1506,11/16/2022,ATL,Bogdan Bogdanovic,Injury/Illness - Right Knee; Injury Recovery
1507,11/16/2022,BOS,Malcolm Brogdon,Injury/Illness - Right Hamstring; Tightness
1508,11/16/2022,BOS,Danilo Gallinari,Injury/Illness - Left Knee; ACL Repair
1509,11/16/2022,BOS,Mfiondu Kabengele,G League - Two-Way
1510,11/16/2022,BOS,Marcus Smart,Injury/Illness - Right Ankle; Inflammation
1511,11/16/2022,BOS,Robert Williams III,Injury/Illness - Left Knee; Surgery
1512,11/16/2022,MIA,Bam Adebayo,Injury/Illness - Left Knee; Contusion
1513,11/16/2022,MIA,Udonis Haslem,Personal Reasons
1514,11/16/2022,MIA,Tyler Herro,Injury/Illness - Left Ankle; Sprain
1515,11/16/2022,MIA,Victor Oladipo,Injury/Illness - Left Knee; Tendinosis
1516,11/16/2022,MIA,Omer Yurtseven,Injury/Illness - Left Ankle; Surgery
1517,11/16/2022,TOR,Precious Achiuwa,Injury/Illness - Right Ankle; Sprain
1518,11/16/2022,TOR,Justin Champagnie,Injury/Illness - Back; Lower back - pain
1519,11/16/2022,TOR,Ron Harper Jr.,G League - Two-Way
1520,11/16/2022,TOR,Otto Porter Jr.,Injury/Illness - Left Foot; Second toe; dislocation
1521,11/16/2022,TOR,Pascal Siakam,Injury/Illness - Right Adductor; Strain
1522,11/16/2022,TOR,Gary Trent Jr.,Injury/Illness - Right Hip; Soreness
1523,11/16/2022,CHI,Kostas Antetokounmpo,G League - Two-Way
1524,11/16/2022,CHI,Lonzo Ball,Injury/Illness - Left Knee; Surgery
1525,11/16/2022,CHI,Malcolm Hill,G League - Two-Way
1526,11/16/2022,CHI,Marko Simonovic,G League - On Assignment
1527,11/16/2022,CHI,Coby White,Injury/Illness - Left Quadricep; Contusion
1528,11/16/2022,NOP,Kira Lewis Jr.,G League - On Assignment
1529,11/16/2022,NOP,E.J. Liddell,Injury/Illness - Right Knee; ACL Injury Recovery
1530,11/16/2022,NOP,Dereon Seabron,G League - Two-Way
1531,11/16/2022,NOP,Zion Williamson,Injury/Illness - Right Foot; Contusion
1532,11/16/2022,CLE,Jarrett Allen,Injury/Illness - Illness; Non-Covid Related
1533,11/16/2022,CLE,Ricky Rubio,Injury/Illness - Left Knee; ACL Surgery
1534,11/16/2022,CLE,Dean Wade,Injury/Illness - Right Knee; Soreness
1535,11/16/2022,CLE,Dylan Windler,Injury/Illness - Right Ankle; Sprain
1536,11/16/2022,MIL,Grayson Allen,Injury/Illness - Right Ankle; Sprain
1537,11/16/2022,MIL,Pat Connaughton,Injury/Illness - Right Calf; Strain
1538,11/16/2022,MIL,Jrue Holiday,Injury/Illness - Right Ankle; Sprain
1539,11/16/2022,MIL,Joe Ingles,Injury/Illness - Left Knee; ACL Surgery
1540,11/16/2022,MIL,Wesley Matthews,Injury/Illness - Right Hamstring; Strain
1541,11/16/2022,MIL,Khris Middleton,Injury/Illness - Left Wrist; Ligament Surgery
1542,11/16/2022,DAL,Luka Doncic,Rest
1543,11/16/2022,DAL,Tyler Dorsey,G League - Two-Way
1544,11/16/2022,DAL,Jaden Hardy,G League - On Assignment
1545,11/16/2022,DAL,Maxi Kleber,Injury/Illness - Back; Low Back Contusion
1546,11/16/2022,DAL,JaVale McGee,Injury/Illness - Neck; Strain
1547,11/16/2022,DAL,McKinley Wright IV,G League - Two-Way
1548,11/16/2022,HOU,Darius Days,G League - Two-Way
1549,11/16/2022,HOU,Bruno Fernando,Injury/Illness - Left Knee; Soreness
1550,11/16/2022,HOU,Trevor Hudgins,G League - Two-Way
1551,11/16/2022,HOU,Jae'Sean Tate,Injury/Illness - Right Ankle; Soreness
1552,11/16/2022,HOU,TyTy Washington Jr.,G League - On Assignment
1553,11/16/2022,GSW,Patrick Baldwin Jr.,Injury/Illness - Low Back; Soreness
1554,11/16/2022,GSW,Andre Iguodala,Injury/Illness - Left Hip; Injury Management
1555,11/16/2022,GSW,Jonathan Kuminga,Injury/Illness - General; Illness
1556,11/16/2022,PHX,Jae Crowder,Not With Team
1557,11/16/2022,PHX,Cameron Johnson,Injury/Illness - Right Meniscus; Tear
1558,11/16/2022,PHX,Chris Paul,Injury/Illness - Right Heel; Soreness
1559,11/16/2022,PHX,Landry Shamet,Injury/Illness - N/a; Concussion protocol
1560,11/16/2022,DEN,Collin Gillespie,Injury/Illness - Right Lower Leg; Fracture
1561,11/16/2022,DEN,Aaron Gordon,Injury/Illness - Non-covid; Illness
1562,11/16/2022,DEN,Nikola Jokic,Health and Safety Protocols
1563,11/16/2022,DEN,Ish Smith,Injury/Illness - Right Calf; Strain
1564,11/16/2022,NYK,Feron Hunt,G League - Two-Way
1565,11/16/2022,NYK,Trevor Keels,G League - Two-Way
1566,11/16/2022,NYK,Mitchell Robinson,Injury/Illness - Right Knee; sprained
1567,11/17/2022,BKN,Kyrie Irving,Team Suspension
1568,11/17/2022,BKN,T.J. Warren,Injury/Illness - Left Foot; Injury Recovery
1569,11/17/2022,BKN,Alondes Williams,G League - Two-Way
1570,11/17/2022,POR,Greg Brown III,G League - On Assignment
1571,11/17/2022,POR,Keon Johnson,Injury/Illness - Left Hip; Pointer
1572,11/17/2022,POR,Gary Payton II,Return to Competition Reconditioning
1573,11/17/2022,POR,Olivier Sarr,Injury/Illness - Right Wrist; Sprain
1574,11/17/2022,SAC,Richaun Holmes,Injury/Illness - N/a; Non-COVID illness
1575,11/17/2022,SAC,Keegan Murray,Injury/Illness - Lower back; Soreness
1576,11/17/2022,SAC,Neemias Queta,G League - Two-Way
1577,11/17/2022,SAS,Dominick Barlow,G League - Two-Way
1578,11/17/2022,SAS,Malaki Branham,Injury/Illness - Left Ankle; Sprain
1579,11/17/2022,SAS,Zach Collins,Injury/Illness - Left Fibula; Non-Displaced Head Fracture
1580,11/17/2022,SAS,Keldon Johnson,Injury/Illness - Left Ankle; Soreness
1581,11/17/2022,SAS,Romeo Langford,Health and Safety Protocols
1582,11/17/2022,SAS,Doug McDermott,Injury/Illness - Left Calf; Tightness
1583,11/17/2022,SAS,Blake Wesley,Injury/Illness - Left MCL; Sprain
1584,11/17/2022,DET,Buddy Boeheim,G League - Two-Way
1585,11/17/2022,DET,Cade Cunningham,Injury/Illness - Left Shin; Soreness
1586,11/17/2022,DET,Cory Joseph,Injury/Illness - Left Hip; Soreness
1587,11/17/2022,DET,Isaiah Stewart,Injury/Illness - Right Great toe; Sprain
1588,11/17/2022,LAC,Brandon Boston Jr.,G League - On Assignment
1589,11/17/2022,LAC,Moussa Diabate,G League - Two-Way
1590,11/17/2022,LAC,Luke Kennard,Injury/Illness - Right Calf; Strain
1591,11/17/2022,LAC,Jason Preston,G League - On Assignment
1592,11/18/2022,MIA,Bam Adebayo,Injury/Illness - Left Knee; Contusion
1593,11/18/2022,MIA,Jimmy Butler,Injury/Illness - Right Knee; Soreness
1594,11/18/2022,MIA,Dewayne Dedmon,Injury/Illness - Stomach; non-covid illness
1595,11/18/2022,MIA,Udonis Haslem,Personal Reasons
1596,11/18/2022,MIA,Tyler Herro,Injury/Illness - Left Ankle; Sprain
1597,11/18/2022,MIA,Victor Oladipo,Injury/Illness - Left Knee; Tendinosis
1598,11/18/2022,MIA,Duncan Robinson,Injury/Illness - Right Hand; Sprain
1599,11/18/2022,MIA,Gabe Vincent,Injury/Illness - Left Knee; Effusion
1600,11/18/2022,MIA,Omer Yurtseven,Injury/Illness - Left Ankle; Surgery
1601,11/18/2022,WAS,Vernon Carey Jr.,G League - On Assignment
1602,11/18/2022,WAS,Johnny Davis,G League - On Assignment
1603,11/18/2022,WAS,Jordan Goodwin,Injury/Illness - Left Knee; Left knee soreness
1604,11/18/2022,WAS,Jordan Schakel,G League - Two-Way
1605,11/18/2022,WAS,Isaiah Todd,G League - On Assignment
1606,11/18/2022,WAS,Delon Wright,Injury/Illness - Right Hamstring; Right hamstring strain
1607,11/18/2022,CHA,LaMelo Ball,Injury/Illness - Left Ankle; Sprain
1608,11/18/2022,CHA,Cody Martin,Injury/Illness - Left Knee; Procedure
1609,11/18/2022,CHA,Dennis Smith Jr.,Injury/Illness - Left Ankle; Sprain
1610,11/18/2022,CHA,Mark Williams,Injury/Illness - Left Ankle; Sprain
1611,11/18/2022,CLE,Mamadi Diakite,G League - Two-Way
1612,11/18/2022,CLE,Ricky Rubio,Injury/Illness - Left Knee; ACL Surgery
1613,11/18/2022,CLE,Dean Wade,Injury/Illness - Right Knee; Soreness
1614,11/18/2022,CLE,Dylan Windler,Injury/Illness - Right Ankle; Sprain
1615,11/18/2022,MIL,Pat Connaughton,Injury/Illness - Right Calf; Strain
1616,11/18/2022,MIL,AJ Green,G League - Two-Way
1617,11/18/2022,MIL,Joe Ingles,Injury/Illness - Left Knee; ACL Surgery
1618,11/18/2022,MIL,Wesley Matthews,Injury/Illness - Right Hamstring; Strain
1619,11/18/2022,MIL,Khris Middleton,Injury/Illness - Left Wrist; Ligament Surgery
1620,11/18/2022,PHI,Julian Champagnie,-
1621,11/18/2022,PHI,Michael Foster Jr.,G League - Two-Way
1622,11/18/2022,PHI,James Harden,Injury/Illness - Right Foot; Tendon Strain
1623,11/18/2022,PHI,Tobias Harris,Injury/Illness - Left Hip; Soreness
1624,11/18/2022,PHI,Furkan Korkmaz,Injury/Illness - Left Knee; Effusion
1625,11/18/2022,PHI,Jaden Springer,Injury/Illness - Right Quad; Strain
1626,11/18/2022,HOU,Darius Days,G League - Two-Way
1627,11/18/2022,HOU,Bruno Fernando,Injury/Illness - Left Knee; Soreness
1628,11/18/2022,HOU,Trevor Hudgins,G League - Two-Way
1629,11/18/2022,HOU,Kevin Porter Jr.,Injury/Illness - Left Low Back; Soreness
1630,11/18/2022,HOU,Jae'Sean Tate,Injury/Illness - Right Ankle; Soreness
1631,11/18/2022,HOU,TyTy Washington Jr.,G League - On Assignment
1632,11/18/2022,IND,Kendall Brown,G League - Two-Way
1633,11/18/2022,IND,Chris Duarte,Injury/Illness - Left Ankle; Sprain
1634,11/18/2022,IND,Trevelin Queen,G League - Two-Way
1635,11/18/2022,IND,Daniel Theis,Injury/Illness - Right Knee; Surgery
1636,11/18/2022,MEM,Desmond Bane,Injury/Illness - Right Big Toe; Sprain
1637,11/18/2022,MEM,Kennedy Chandler,G League - On Assignment
1638,11/18/2022,MEM,Danny Green,Injury/Illness - Left Knee; Surgery Recovery
1639,11/18/2022,MEM,Kenneth Lofton Jr.,G League - Two-Way
1640,11/18/2022,MEM,Xavier Tillman,G League - On Assignment
1641,11/18/2022,MEM,Vince Williams Jr.,G League - Two-Way
1642,11/18/2022,MEM,Ziaire Williams,Injury/Illness - Right Patellar; Tendinitis
1643,11/18/2022,OKC,Darius Bazley,Injury/Illness - Right Ankle; Sprain
1644,11/18/2022,OKC,Ousmane Dieng,G League - On Assignment
1645,11/18/2022,OKC,Chet Holmgren,Injury/Illness - Right Foot; Surgery
1646,11/18/2022,OKC,Isaiah Joe,Injury/Illness - Right Knee; Soreness
1647,11/18/2022,OKC,Tre Mann,Injury/Illness - Low Back; Soreness
1648,11/18/2022,OKC,Eugene Omoruyi,G League - Two-Way
1649,11/18/2022,CHI,Kostas Antetokounmpo,G League - Two-Way
1650,11/18/2022,CHI,Lonzo Ball,Injury/Illness - Left Knee; Surgery
1651,11/18/2022,CHI,Malcolm Hill,G League - Two-Way
1652,11/18/2022,CHI,Marko Simonovic,G League - On Assignment
1653,11/18/2022,CHI,Dalen Terry,G League - On Assignment
1654,11/18/2022,ORL,Cole Anthony,Injury/Illness - Right Internal Oblique; Tear
1655,11/18/2022,ORL,Paolo Banchero,Injury/Illness - Left Ankle; Sprain
1656,11/18/2022,ORL,Markelle Fultz,Injury/Illness - Left Big Toe; Fracture
1657,11/18/2022,ORL,Jonathan Isaac,Injury/Illness - Left Knee; Injury Recovery
1658,11/18/2022,ORL,Moritz Wagner,Injury/Illness - Right Midfoot; Sprain
1659,11/18/2022,BOS,JD Davison,G League - Two-Way
1660,11/18/2022,BOS,Danilo Gallinari,Injury/Illness - Left Knee; ACL Repair
1661,11/18/2022,BOS,Mfiondu Kabengele,G League - Two-Way
1662,11/18/2022,BOS,Marcus Smart,Injury/Illness - Right Ankle; Inflammation
1663,11/18/2022,BOS,Robert Williams III,Injury/Illness - Left Knee; Surgery
1664,11/18/2022,NOP,Kira Lewis Jr.,G League - On Assignment
